filename,label
1_0_whole.png,1
1_100_whole.png,1
1_101_whole.png,1
1_102_whole.png,1
1_103_whole.png,1
1_104_whole.png,1
1_105_whole.png,1
1_106_whole.png,1
1_107_whole.png,1
1_108_whole.png,1
1_109_whole.png,1
1_10_whole.png,1
1_110_whole.png,1
1_111_whole.png,1
1_112_whole.png,1
1_113_whole.png,1
1_114_whole.png,1
1_115_whole.png,1
1_116_whole.png,1
1_117_whole.png,1
1_118_whole.png,1
1_119_whole.png,1
1_11_whole.png,1
1_120_whole.png,1
1_121_whole.png,1
1_122_whole.png,1
1_123_whole.png,1
1_124_whole.png,1
1_125_whole.png,1
1_126_whole.png,1
1_127_whole.png,1
1_128_whole.png,1
1_129_whole.png,1
1_12_whole.png,1
1_130_whole.png,1
1_131_whole.png,1
1_132_whole.png,1
1_133_whole.png,1
1_134_whole.png,1
1_135_whole.png,1
1_136_whole.png,1
1_137_whole.png,1
1_138_whole.png,1
1_139_whole.png,1
1_13_whole.png,1
1_140_whole.png,1
1_141_whole.png,1
1_142_whole.png,1
1_143_whole.png,1
1_144_whole.png,1
1_145_whole.png,1
1_146_whole.png,1
1_147_whole.png,1
1_148_whole.png,1
1_149_whole.png,1
1_14_whole.png,1
1_150_whole.png,1
1_151_whole.png,1
1_152_whole.png,1
1_153_whole.png,1
1_154_whole.png,1
1_155_whole.png,1
1_156_whole.png,1
1_157_whole.png,1
1_158_whole.png,1
1_159_whole.png,1
1_15_whole.png,1
1_160_whole.png,1
1_161_whole.png,1
1_162_whole.png,1
1_163_whole.png,1
1_164_whole.png,1
1_165_whole.png,1
1_166_whole.png,1
1_167_whole.png,1
1_168_whole.png,1
1_169_whole.png,1
1_16_whole.png,1
1_170_whole.png,1
1_171_whole.png,1
1_172_whole.png,1
1_173_whole.png,1
1_174_whole.png,1
1_175_whole.png,1
1_176_whole.png,1
1_177_whole.png,1
1_178_whole.png,1
1_179_whole.png,1
1_17_whole.png,1
1_180_whole.png,1
1_181_whole.png,1
1_182_whole.png,1
1_183_whole.png,1
1_184_whole.png,1
1_185_whole.png,1
1_186_whole.png,1
1_187_whole.png,1
1_188_whole.png,1
1_189_whole.png,1
1_18_whole.png,1
1_190_whole.png,1
1_191_whole.png,1
1_192_whole.png,1
1_193_whole.png,1
1_194_whole.png,1
1_195_whole.png,1
1_196_whole.png,1
1_197_whole.png,1
1_198_whole.png,1
1_199_whole.png,1
1_19_whole.png,1
1_1_whole.png,1
1_200_whole.png,1
1_201_whole.png,1
1_202_whole.png,1
1_203_whole.png,1
1_204_whole.png,1
1_205_whole.png,1
1_206_whole.png,1
1_207_whole.png,1
1_208_whole.png,1
1_209_whole.png,1
1_20_whole.png,1
1_210_whole.png,1
1_211_whole.png,1
1_212_whole.png,1
1_213_whole.png,1
1_214_whole.png,1
1_215_whole.png,1
1_216_whole.png,1
1_217_whole.png,1
1_218_whole.png,1
1_219_whole.png,1
1_21_whole.png,1
1_220_whole.png,1
1_221_whole.png,1
1_222_whole.png,1
1_223_whole.png,1
1_224_whole.png,1
1_225_whole.png,1
1_226_whole.png,1
1_227_whole.png,1
1_228_whole.png,1
1_229_whole.png,1
1_22_whole.png,1
1_230_whole.png,1
1_231_whole.png,1
1_232_whole.png,1
1_233_whole.png,1
1_234_whole.png,1
1_235_whole.png,1
1_236_whole.png,1
1_237_whole.png,1
1_238_whole.png,1
1_239_whole.png,1
1_23_whole.png,1
1_240_whole.png,1
1_241_whole.png,1
1_242_whole.png,1
1_243_whole.png,1
1_244_whole.png,1
1_245_whole.png,1
1_246_whole.png,1
1_247_whole.png,1
1_248_whole.png,1
1_249_whole.png,1
1_24_whole.png,1
1_250_whole.png,1
1_251_whole.png,1
1_252_whole.png,1
1_253_whole.png,1
1_254_whole.png,1
1_255_whole.png,1
1_256_whole.png,1
1_257_whole.png,1
1_258_whole.png,1
1_259_whole.png,1
1_25_whole.png,1
1_260_whole.png,1
1_261_whole.png,1
1_262_whole.png,1
1_263_whole.png,1
1_264_whole.png,1
1_265_whole.png,1
1_266_whole.png,1
1_267_whole.png,1
1_268_whole.png,1
1_269_whole.png,1
1_26_whole.png,1
1_270_whole.png,1
1_271_whole.png,1
1_272_whole.png,1
1_273_whole.png,1
1_274_whole.png,1
1_275_whole.png,1
1_276_whole.png,1
1_277_whole.png,1
1_278_whole.png,1
1_279_whole.png,1
1_27_whole.png,1
1_280_whole.png,1
1_281_whole.png,1
1_282_whole.png,1
1_283_whole.png,1
1_284_whole.png,1
1_285_whole.png,1
1_286_whole.png,1
1_287_whole.png,1
1_288_whole.png,1
1_289_whole.png,1
1_28_whole.png,1
1_290_whole.png,1
1_291_whole.png,1
1_292_whole.png,1
1_293_whole.png,1
1_294_whole.png,1
1_295_whole.png,1
1_296_whole.png,1
1_297_whole.png,1
1_298_whole.png,1
1_299_whole.png,1
1_29_whole.png,1
1_2_whole.png,1
1_300_whole.png,1
1_301_whole.png,1
1_302_whole.png,1
1_303_whole.png,1
1_304_whole.png,1
1_305_whole.png,1
1_306_whole.png,1
1_307_whole.png,1
1_308_whole.png,1
