filename,label
3_0_nocorners.png,3
3_100_nocorners.png,3
3_101_nocorners.png,3
3_102_nocorners.png,3
3_103_nocorners.png,3
3_104_nocorners.png,3
3_105_nocorners.png,3
3_106_nocorners.png,3
3_107_nocorners.png,3
3_108_nocorners.png,3
3_109_nocorners.png,3
3_10_nocorners.png,3
3_110_nocorners.png,3
3_111_nocorners.png,3
3_112_nocorners.png,3
3_113_nocorners.png,3
3_114_nocorners.png,3
3_115_nocorners.png,3
3_116_nocorners.png,3
3_117_nocorners.png,3
3_118_nocorners.png,3
3_119_nocorners.png,3
3_11_nocorners.png,3
3_120_nocorners.png,3
3_121_nocorners.png,3
3_122_nocorners.png,3
3_123_nocorners.png,3
3_124_nocorners.png,3
3_125_nocorners.png,3
3_126_nocorners.png,3
3_127_nocorners.png,3
3_128_nocorners.png,3
3_129_nocorners.png,3
3_12_nocorners.png,3
3_130_nocorners.png,3
3_131_nocorners.png,3
3_132_nocorners.png,3
3_133_nocorners.png,3
3_134_nocorners.png,3
3_135_nocorners.png,3
3_136_nocorners.png,3
3_137_nocorners.png,3
3_138_nocorners.png,3
3_139_nocorners.png,3
3_13_nocorners.png,3
3_140_nocorners.png,3
3_141_nocorners.png,3
3_142_nocorners.png,3
3_143_nocorners.png,3
3_144_nocorners.png,3
3_145_nocorners.png,3
3_146_nocorners.png,3
3_147_nocorners.png,3
3_148_nocorners.png,3
3_149_nocorners.png,3
3_14_nocorners.png,3
3_150_nocorners.png,3
3_151_nocorners.png,3
3_152_nocorners.png,3
3_153_nocorners.png,3
3_154_nocorners.png,3
3_155_nocorners.png,3
3_156_nocorners.png,3
3_157_nocorners.png,3
3_158_nocorners.png,3
3_159_nocorners.png,3
3_15_nocorners.png,3
3_160_nocorners.png,3
3_161_nocorners.png,3
3_162_nocorners.png,3
3_163_nocorners.png,3
3_164_nocorners.png,3
3_165_nocorners.png,3
3_166_nocorners.png,3
3_167_nocorners.png,3
3_168_nocorners.png,3
3_169_nocorners.png,3
3_16_nocorners.png,3
3_170_nocorners.png,3
3_171_nocorners.png,3
